Gene ID;source_id;Product Description;Min %ile (Within Chosen Samples);Max %ile (Within Chosen Samples)
PF3D7_0521700;PF3D7_0521700.1;ATP-dependent RNA helicase DDX1, putative;29.3;55.1
PF3D7_0521800;PF3D7_0521800.1;AFG1-like ATPase, putative;7.7;23
PF3D7_0521900;PF3D7_0521900.1;conserved Plasmodium protein, unknown function;10.1;18.3
PF3D7_0522000;PF3D7_0522000.1;conserved Plasmodium protein, unknown function;60.7;92.6
PF3D7_0522100;PF3D7_0522100.1;conserved Plasmodium protein, unknown function;14;60
PF3D7_0522200;PF3D7_0522200.1;transcription initiation factor TFIID subunit 10, putative;69.5;89.1
PF3D7_0522300;PF3D7_0522300.1;18S rRNA (guanine-N(7))-methyltransferase, putative;46.3;84.3
PF3D7_0522400;PF3D7_0522400.1;conserved Plasmodium protein, unknown function;19.8;36.9
PF3D7_0522500;PF3D7_0522500.1;50S ribosomal protein L17, apicoplast, putative;45.5;78.5
PF3D7_0522600;PF3D7_0522600.1;inner membrane complex protein;38.9;96.8
PF3D7_0522700;PF3D7_0522700.1;iron-sulfur assembly protein;18.8;73
PF3D7_0522800;PF3D7_0522800.1;pre-mRNA-splicing factor BUD31, putative;39.5;80.4
PF3D7_0522900;PF3D7_0522900.1;zinc finger protein, putative;11.3;28.3
PF3D7_0523000;PF3D7_0523000.1;multidrug resistance protein 1;87.9;97.5
PF3D7_0523100;PF3D7_0523100.1;mitochondrial-processing peptidase subunit alpha, putative;57.8;81.6
PF3D7_0523200;PF3D7_0523200.1;heptatricopeptide repeat-containing protein, putative;31.6;62.7
PF3D7_0523300;PF3D7_0523300.1;cytochrome c oxidase subunit ApiCOX18, putative;19.4;75.1
PF3D7_0523400;PF3D7_0523400.1;DnaJ protein, putative;59;83.2
PF3D7_0523500;PF3D7_0523500.1;dynein light chain Tctex-type, putative;0;37.4
PF3D7_0523600;PF3D7_0523600.1;conserved protein, unknown function;27;68.9
PF3D7_0523700;PF3D7_0523700.1;conserved Plasmodium membrane protein, unknown function;9.2;41.9
PF3D7_0523800;PF3D7_0523800.1;divalent metal transporter, putative;38.2;85.3
PF3D7_0523900;PF3D7_0523900.1;MerC domain-containing protein, putative;60.1;82.9
PF3D7_0524000;PF3D7_0524000.1;karyopherin beta;90.8;97.3
PF3D7_0524100;PF3D7_0524100.1;conserved Plasmodium protein, unknown function;36.3;70.2
PF3D7_0524200;PF3D7_0524200.1;conserved Plasmodium membrane protein, unknown function;11.3;40.1
PF3D7_0524300;PF3D7_0524300.1;conserved Plasmodium protein, unknown function;34.7;75.3
PF3D7_0524400;PF3D7_0524400.1;ribosome-interacting GTPase 1, putative;67.5;97.1
PF3D7_0524500;PF3D7_0524500.1;conserved Plasmodium protein, unknown function;55.7;95.3
PF3D7_0524600;PF3D7_0524600.1;50S ribosomal protein L12, apicoplast, putative;15.2;91.6
PF3D7_0524700;PF3D7_0524700.1;mitochondrial import receptor subunit TOM22, putative;33.3;89.1
PF3D7_0524800;PF3D7_0524800.1;ubiquitin fusion degradation protein 1, putative;40.8;69.2
PF3D7_0524900;PF3D7_0524900.1;S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase, putative;29.2;77.3
PF3D7_0525000;PF3D7_0525000.1;zinc finger protein, putative;67.8;94.3
PF3D7_0525100;PF3D7_0525100.1;acyl-CoA synthetase;89.3;95.3
PF3D7_0525200;PF3D7_0525200.1;structural maintenance of chromosomes protein 6, putative;38.1;60.3
PF3D7_0525300;PF3D7_0525300.1;conserved protein, unknown function;6.3;70.5
PF3D7_0525400;PF3D7_0525400.1;7-helix-1 protein;48.9;79.4
PF3D7_0525500;PF3D7_0525500.1;WD repeat-containing protein, putative;16.8;70
PF3D7_0525600;PF3D7_0525600.1;RNA methyltransferase, putative;26.2;58.6
PF3D7_0525700;PF3D7_0525700.1;conserved protein, unknown function;42.4;94.1
PF3D7_0525800;PF3D7_0525800.1;inner membrane complex protein 1g, putative;84.1;99.7
PF3D7_0525900;PF3D7_0525900.1;NIMA related kinase 2;8.6;25.1
PF3D7_0526000;PF3D7_0526000.1;RAP protein, putative;20.3;50.6
PF3D7_0526100;PF3D7_0526100.1;conserved Plasmodium membrane protein, unknown function;11.6;50.5
PF3D7_0526200;PF3D7_0526200.1;ADP-ribosylation factor GTPase-activating protein, putative;50.1;79.6
PF3D7_0526200;PF3D7_0526200.2;ADP-ribosylation factor GTPase-activating protein, putative;50.1;79.6
PF3D7_0526300;PF3D7_0526300.1;WD repeat-containing protein 55, putative;75.8;84.4
PF3D7_0526400;PF3D7_0526400.1;conserved Plasmodium protein, unknown function;25.4;83.5
PF3D7_0526500;PF3D7_0526500.1;conserved Plasmodium protein, unknown function;41.6;77.9
PF3D7_0526600;PF3D7_0526600.1;conserved Plasmodium protein, unknown function;24.4;39.9
PF3D7_0526700;PF3D7_0526700.1;conserved protein, unknown function;45.6;62.3
PF3D7_0526800;PF3D7_0526800.1;conserved Plasmodium protein, unknown function;76.1;91.7
PF3D7_0526900;PF3D7_0526900.1;transmembrane emp24 domain-containing protein, putative;59.8;88.3
PF3D7_0527000;PF3D7_0527000.1;DNA replication licensing factor MCM3, putative;71;94.4
PF3D7_0527100;PF3D7_0527100.1;ubiquitin-conjugating enzyme E2 N, putative;92.1;96.5
PF3D7_0527200;PF3D7_0527200.1;ubiquitin carboxyl-terminal hydrolase 14;77.6;95.1
PF3D7_0527300;PF3D7_0527300.1;methionine aminopeptidase 1a, putative;64;88.9
PF3D7_0527400;PF3D7_0527400.1;conserved Plasmodium protein, unknown function;47.3;91.6
PF3D7_0527500;PF3D7_0527500.1;Hsc70-interacting protein;56;91.7
PF3D7_0527600;PF3D7_0527600.1;conserved Plasmodium protein, unknown function;55.3;83.7
PF3D7_0527700;PF3D7_0527700.1;tRNA Glutamic acid;0;0
PF3D7_0527800;PF3D7_0527800.1;tRNA Leucine;0;0
PF3D7_0527900;PF3D7_0527900.1;ATP-dependent RNA helicase DDX41, putative;32.3;81.1
PF3D7_0528000;PF3D7_0528000.1;proteasome maturation factor UMP1, putative;75.1;94.3
PF3D7_0528100;PF3D7_0528100.1;AP-1 complex subunit beta, putative;79.7;92.4
PF3D7_0528200;PF3D7_0528200.1;eukaryotic translation initiation factor 3 subunit E, putative;78.8;96.6
PF3D7_0528300;PF3D7_0528300.1;conserved protein, unknown function;14.9;72
PF3D7_0528400;PF3D7_0528400.1;palmitoyltransferase DHHC7;24.9;92.7
PF3D7_0528500;PF3D7_0528500.1;F-actin-capping protein subunit alpha, putative;38.1;65.6
PF3D7_0528600;PF3D7_0528600.1;conserved Plasmodium protein, unknown function;31.6;68.6
PF3D7_0528700;PF3D7_0528700.1;peptidyl-prolyl cis-trans isomerase;47.1;91.2
PF3D7_0528800;PF3D7_0528800.1;nucleolar preribosomal GTPase, putative;27.9;89.5
PF3D7_0528900;PF3D7_0528900.1;conserved protein, unknown function;8.9;49.5
PF3D7_0529000;PF3D7_0529000.1;conserved Plasmodium protein, unknown function;79.8;87.6
PF3D7_0529100;PF3D7_0529100.1;thioredoxin-like protein, putative;46.3;79.7
PF3D7_0529200;PF3D7_0529200.1;sugar transporter, putative;13;34.6
PF3D7_0529300;PF3D7_0529300.1;apicoplast TIC22 protein;18.8;61.4
PF3D7_0529400;PF3D7_0529400.1;conserved Plasmodium protein, unknown function;50;74.5
PF3D7_0529400;PF3D7_0529400.2;conserved Plasmodium protein, unknown function;50;74.5
PF3D7_0529500;PF3D7_0529500.1;cell cycle regulator protein, putative;25.7;79.7
PF3D7_0529600;PF3D7_0529600.1;tRNA Arginine;0;0
PF3D7_0529700;PF3D7_0529700.1;heptatricopeptide repeat-containing protein, putative;22.4;33.9
PF3D7_0529800;PF3D7_0529800.1;conserved Plasmodium protein, unknown function;25.6;31.8
PF3D7_0529900;PF3D7_0529900.1;RING zinc finger protein, putative;89.8;95.5
PF3D7_0530000;PF3D7_0530000.1;conserved Plasmodium protein, unknown function;35.5;82.2
PF3D7_0530100;PF3D7_0530100.1;SNARE protein, putative;48.3;82.8
PF3D7_0530200;PF3D7_0530200.1;phosphoenolpyruvate/phosphate translocator;43.5;87.8
PF3D7_0530300;PF3D7_0530300.1;conserved Plasmodium membrane protein, unknown function;16.3;60.2
PF3D7_0530400;PF3D7_0530400.1;conserved Plasmodium protein, unknown function;12.4;32.8
PF3D7_0530500;PF3D7_0530500.1;conserved Plasmodium membrane protein, unknown function;7.3;14
PF3D7_0530600;PF3D7_0530600.1;XAP-5 DNA binding protein, putative;34.5;79.4
PF3D7_0530700;PF3D7_0530700.1;conserved Plasmodium protein, unknown function;23.8;57.6
PF3D7_0530750;PF3D7_0530750.1;dolichol-phosphate mannosyltransferase subunit 3, putative;0;82.2
PF3D7_0530800;PF3D7_0530800.1;CPW-WPC family protein;24.4;41.4
PF3D7_0530900;PF3D7_0530900.1;formin 1;23.2;69.8
PF3D7_0531000;PF3D7_0531000.1;SURF1 domain-containing protein, putative;40.1;54.4
PF3D7_0531100;PF3D7_0531100.1;conserved Plasmodium protein, unknown function;21.8;34.7
PF3D7_0531200;PF3D7_0531200.1;ribosomal protein S16, mitochondrial, putative;15.8;37.1
PF3D7_0531300;PF3D7_0531300.1;conserved Plasmodium protein, unknown function;36.3;61.9
PF3D7_0531400;PF3D7_0531400.1;conserved Plasmodium protein, unknown function;42;75.9
PF3D7_0531500;PF3D7_0531500.1;unspecified product;20.1;71.3
PF3D7_0532100;PF3D7_0532100.1;early transcribed membrane protein 5;99.1;100
PF3D7_0532200;PF3D7_0532200.1;Plasmodium exported protein (PHISTc), unknown function;11.5;69.5
PF3D7_0532300;PF3D7_0532300.1;Plasmodium exported protein (PHISTb), unknown function;71.7;99.5
PF3D7_0532400;PF3D7_0532400.1;lysine-rich membrane-associated PHISTb protein;60.3;96.6
PF3D7_0532500;PF3D7_0532500.1;Plasmodium exported protein, unknown function;8.3;76.6
PF3D7_0532600;PF3D7_0532600.1;Plasmodium exported protein, unknown function;38.9;92.1
PF3D7_0532700;PF3D7_0532700.1;erythrocyte membrane protein 1 (PfEMP1), pseudogene;0;54.4
PF3D7_0532800;PF3D7_0532800.1;stevor, pseudogene;0;26.6
PF3D7_0532900;PF3D7_0532900.1;rifin;0;80.3
PF3D7_0533000;PF3D7_0533000.1;rifin, pseudogene;10.5;50.3
PF3D7_0533100;PF3D7_0533100.1;erythrocyte membrane protein 1 (PfEMP1), pseudogene;22.2;49.9
PF3D7_0600100;PF3D7_0600100.1;erythrocyte membrane protein 1 (PfEMP1), pseudogene;0;48.8
PF3D7_0600200;PF3D7_0600200.1;erythrocyte membrane protein 1, PfEMP1;30.2;73.5
PF3D7_0600300;PF3D7_0600300.1;rifin;0;20.5
PF3D7_0600400;PF3D7_0600400.1;erythrocyte membrane protein 1, PfEMP1;5.9;28.7
PF3D7_0600500;PF3D7_0600500.1;rifin;0;36.5
PF3D7_0600600;PF3D7_0600600.1;erythrocyte membrane protein 1 (PfEMP1), exon 2;0;19.2
PF3D7_0600700;PF3D7_0600700.1;rifin;0;17.1
PF3D7_0600800;PF3D7_0600800.1;rifin, pseudogene;0;11.9
PF3D7_0600900;PF3D7_0600900.1;rifin, pseudogene;0;20.1
PF3D7_0601000;PF3D7_0601000.1;exported protein family 4;0;4.8
PF3D7_0601100;PF3D7_0601100.1;exported protein family 3;0;10.2
PF3D7_0601200;PF3D7_0601200.1;Pfmc-2TM Maurer's cleft two transmembrane protein;16.3;87.8
PF3D7_0601300;PF3D7_0601300.1;exported protein family 1;0;9.9
PF3D7_0601400;PF3D7_0601400.1;erythrocyte membrane protein 1 (PfEMP1), pseudogene;4.4;20.8
PF3D7_0601500;PF3D7_0601500.1;Plasmodium exported protein (PHISTb), unknown function;0;11.2
PF3D7_0601600;PF3D7_0601600.1;tetratricopeptide repeat protein, putative;0;42.7
PF3D7_0601700;PF3D7_0601700.1;Plasmodium exported protein (PHISTa), unknown function, pseudogene;12.3;61
PF3D7_0601800;PF3D7_0601800.1;H/ACA snoRNA;0;33.4
PF3D7_0601900;PF3D7_0601900.1;conserved Plasmodium protein, unknown function;93.6;99.7
PF3D7_0602000;PF3D7_0602000.1;zinc finger protein, putative;21.3;39.1
PF3D7_0602100;PF3D7_0602100.1;ATP-dependent RNA helicase, putative;30.2;75.3
PF3D7_0602200;PF3D7_0602200.1;MYND-type zinc finger protein, putative;40.8;94.7
PF3D7_0602300;PF3D7_0602300.1;liver merozoite formation protein, putative;0;17.2
PF3D7_0602400;PF3D7_0602400.1;elongation factor G;31.5;66
PF3D7_0602500;PF3D7_0602500.1;geranylgeranyl transferase type-2 subunit beta, putative;18.8;79.5
PF3D7_0602600;PF3D7_0602600.1;SAC3 domain-containing protein, putative;43.8;84.8
PF3D7_0602700;PF3D7_0602700.1;conserved Plasmodium protein, unknown function;7.9;37
PF3D7_0602800;PF3D7_0602800.1;JmjC domain-containing protein, putative;0;57.4
PF3D7_0602900;PF3D7_0602900.1;conserved Plasmodium protein, unknown function;47.2;88.4
PF3D7_0603000;PF3D7_0603000.1;conserved Plasmodium protein, unknown function;66.6;85
PF3D7_0603100;PF3D7_0603100.1;RNA-binding protein, putative;25.4;58.2
PF3D7_0603200;PF3D7_0603200.1;mitochondrial chaperone BCS1, putative;24.2;88.1
PF3D7_0603300;PF3D7_0603300.1;dihydroorotate dehydrogenase;30;74.2
PF3D7_0603400;PF3D7_0603400.1;trophozoite exported protein 1;19.2;50.3
PF3D7_0603500;PF3D7_0603500.1;cation/H+ antiporter;25.9;78.4
PF3D7_0603600;PF3D7_0603600.1;conserved Plasmodium protein, unknown function;13;43.9
PF3D7_0603700;PF3D7_0603700.1;phenylalanine--tRNA ligase;19;45.2
PF3D7_0603800;PF3D7_0603800.1;centrosomal protein CEP76, putative;23.8;68.1
PF3D7_0603900;PF3D7_0603900.1;conserved Plasmodium protein, unknown function;9.9;49.4
PF3D7_0604000;PF3D7_0604000.1;conserved Plasmodium protein, unknown function;9.6;22.6
PF3D7_0604100;PF3D7_0604100.1;AP2 domain transcription factor;36.4;88.7
PF3D7_0604200;PF3D7_0604200.1;mitochondrial ribosomal protein L41, putative;11.1;76.6
PF3D7_0604300;PF3D7_0604300.1;conserved Plasmodium protein, unknown function;54;67.9
PF3D7_0604400;PF3D7_0604400.1;conserved protein, unknown function;0;38.3
PF3D7_0604500;PF3D7_0604500.1;conserved Plasmodium protein, unknown function;40.3;88.6
PF3D7_0604600;PF3D7_0604600.1;DNA helicase, putative;11.6;25.3
PF3D7_0604700;PF3D7_0604700.1;glyoxalase I-like protein GILP;17.5;71.8
PF3D7_0604800;PF3D7_0604800.1;RAP protein, putative;9.3;32.7
PF3D7_0604900;PF3D7_0604900.1;conserved Plasmodium protein, unknown function;24.2;63.6
PF3D7_0605000;PF3D7_0605000.1;50S ribosomal protein L24, putative;7.6;64.2
PF3D7_0605100;PF3D7_0605100.1;RNA-binding protein, putative;70.5;87.7
PF3D7_0605200;PF3D7_0605200.1;conserved protein, unknown function;23.6;89.9
PF3D7_0605300;PF3D7_0605300.1;serine/threonine protein kinase;35.7;71.1
PF3D7_0605400;PF3D7_0605400.1;calcium-binding protein, putative;0;57.6
PF3D7_0605500;PF3D7_0605500.1;cyclin dependent kinase binding protein, putative;7.5;59.3
PF3D7_0605600;PF3D7_0605600.1;nucleoside diphosphate kinase, putative;6.5;20.7
PF3D7_0605700;PF3D7_0605700.1;conserved Plasmodium protein, unknown function;0;36.8
PF3D7_0605800;PF3D7_0605800.1;DNA repair protein RAD50, putative;36.5;54.1
PF3D7_0605900;PF3D7_0605900.1;long chain polyunsaturated fatty acid elongation enzyme, putative;79.8;99.6
PF3D7_0606000;PF3D7_0606000.1;conserved Plasmodium protein, unknown function;52.8;91.6
PF3D7_0606100;PF3D7_0606100.1;RNA-binding protein, putative;28.8;89.9
PF3D7_0606200;PF3D7_0606200.1;ubiquitin-conjugating enzyme E2 PEX4, putative;70.1;95.3
PF3D7_0606300;PF3D7_0606300.1;conserved Plasmodium protein, unknown function;54.6;95.1
PF3D7_0606400;PF3D7_0606400.1;conserved Plasmodium protein, unknown function;0;23.8
PF3D7_0606500;PF3D7_0606500.1;polypyrimidine tract-binding protein, putative;43.1;84.9
PF3D7_0606600;PF3D7_0606600.1;conserved Plasmodium protein, unknown function;25.8;77.3
PF3D7_0606700;PF3D7_0606700.1;coatomer alpha subunit, putative;84.8;88.1
PF3D7_0606800;PF3D7_0606800.1;VFT protein;39.5;91.2
PF3D7_0606900;PF3D7_0606900.1;glutaredoxin-like protein;73.4;90.9
PF3D7_0607000;PF3D7_0607000.1;translation initiation factor IF-2, putative;47.4;83.3
PF3D7_0607100;PF3D7_0607100.1;MYND-type zinc finger protein, putative;6.3;18.2
PF3D7_0607200;PF3D7_0607200.1;RING zinc finger protein, putative;28.7;77.7
PF3D7_0607300;PF3D7_0607300.1;uroporphyrinogen III decarboxylase;11.5;39
PF3D7_0607400;PF3D7_0607400.1;G-protein associated signal transduction protein, putative;62.3;79.1
PF3D7_0607500;PF3D7_0607500.1;4-hydroxybenzoate polyprenyltransferase, putative;36.9;80.1
PF3D7_0607600;PF3D7_0607600.1;spindle assembly abnormal protein 6, putative;25.9;75.5
PF3D7_0607700;PF3D7_0607700.1;conserved Plasmodium protein, unknown function;19.9;63.9
PF3D7_0607800;PF3D7_0607800.1;GTP-binding protein, putative;8.5;38.6
PF3D7_0607900;PF3D7_0607900.1;conserved Plasmodium protein, unknown function;19.3;44.5
PF3D7_0608000;PF3D7_0608000.1;diphthine methyltransferase, putative;27.1;81.4
PF3D7_0608100;PF3D7_0608100.1;conserved Plasmodium protein, unknown function;35.4;65
PF3D7_0608200;PF3D7_0608200.1;conserved Plasmodium protein, unknown function;8;45.4
PF3D7_0608300;PF3D7_0608300.1;heptatricopeptide repeat-containing protein, putative;18.9;46.3
PF3D7_0608310;PF3D7_0608310.1;sorting assembly machinery 50 kDa subunit, putative;29.6;74.3
PF3D7_0608400;PF3D7_0608400.1;conserved Plasmodium protein, unknown function;16.9;91.9
PF3D7_0608500;PF3D7_0608500.1;proteasome subunit alpha type-2, putative;66;97.5
PF3D7_0608600;PF3D7_0608600.1;conserved Plasmodium protein, unknown function;16.9;52.8
PF3D7_0608700;PF3D7_0608700.1;T-complex protein 1 subunit zeta;71.1;94.2
PF3D7_0608800;PF3D7_0608800.1;ornithine aminotransferase;91.8;99.8
PF3D7_0608900;PF3D7_0608900.1;conserved Plasmodium protein, unknown function;23.9;65.4
PF3D7_0609000;PF3D7_0609000.1;nucleoporin NUP637, putative;43.7;73
PF3D7_0609100;PF3D7_0609100.1;zinc transporter ZIP1, putative;78;88.6
PF3D7_0609200;PF3D7_0609200.1;citrate synthase-like protein, putative;36.6;70.7
PF3D7_0609300;PF3D7_0609300.1;conserved Plasmodium protein, unknown function;31.9;45.7
PF3D7_0609400;PF3D7_0609400.1;mitochondrial cardiolipin synthase, putative;12.7;60.7
PF3D7_0609500;PF3D7_0609500.1;conserved Plasmodium protein, unknown function;0;23.2
PF3D7_0609600;PF3D7_0609600.1;conserved Plasmodium protein, unknown function;12.3;23.3
PF3D7_0609700;PF3D7_0609700.1;conserved Plasmodium protein, unknown function;15.1;70.2
PF3D7_0609800;PF3D7_0609800.1;palmitoyltransferase DHHC2, putative;50.3;98.6
PF3D7_0609900;PF3D7_0609900.1;conserved Plasmodium protein, unknown function;16.4;45.7
PF3D7_0610000;PF3D7_0610000.1;mitochondrial ribosomal protein L19 precursor, putative;17.3;74.7
PF3D7_0610100;PF3D7_0610100.1;pre-mRNA-splicing factor SLU7, putative;58.7;85
PF3D7_0610200;PF3D7_0610200.1;RNA-binding protein 25, putative;18.7;51.2
PF3D7_0610300;PF3D7_0610300.1;unspecified product;0;72.9
PF3D7_0610400;PF3D7_0610400.1;histone H3;99.3;99.9
PF3D7_0610500;PF3D7_0610500.1;peptidyl-tRNA hydrolase PTRHD1, putative;13.4;78.9
PF3D7_0610600;PF3D7_0610600.1;calcium-dependent protein kinase 2;43.3;68.4
PF3D7_0610700;PF3D7_0610700.1;conserved Plasmodium protein, unknown function;64.8;98.3
PF3D7_0610800;PF3D7_0610800.1;transketolase;84.8;94.8
PF3D7_0610900;PF3D7_0610900.1;transcription elongation factor SPT5, putative;39.7;83.1
PF3D7_0611000;PF3D7_0611000.1;SNARE associated Golgi protein, putative;18.3;80.2
PF3D7_0611100;PF3D7_0611100.1;succinate dehydrogenase subunit 3, putative;0;64.2
PF3D7_0611200;PF3D7_0611200.1;AP2 domain transcription factor, putative;21.6;79.1
PF3D7_0611300;PF3D7_0611300.1;ATP synthase-associated protein, putative;31;72
PF3D7_0611400;PF3D7_0611400.1;SWIB/MDM2 domain-containing protein;63.7;72.5
PF3D7_0611500;PF3D7_0611500.1;conserved protein, unknown function;10.4;27.1
PF3D7_0611600;PF3D7_0611600.1;basal complex transmembrane protein 1;25;89.9
PF3D7_0611700;PF3D7_0611700.1;60S ribosomal protein L39;94.1;98.5
PF3D7_0611800;PF3D7_0611800.1;conserved Plasmodium protein, unknown function;30.3;81.4
PF3D7_0611900;PF3D7_0611900.1;lsm12, putative;50.9;87.3
PF3D7_0612000;PF3D7_0612000.1;conserved Plasmodium protein, unknown function;12.4;86.8
PF3D7_0612100;PF3D7_0612100.1;eukaryotic translation initiation factor 3 subunit L, putative;82.4;92
PF3D7_0612200;PF3D7_0612200.1;leucine-rich repeat protein;18.5;43.9
PF3D7_0612300;PF3D7_0612300.1;transmembrane protein 234, putative;10.6;53.2
PF3D7_0612400;PF3D7_0612400.1;conserved Plasmodium protein, unknown function;10.7;48.6
PF3D7_0612500;PF3D7_0612500.1;conserved Plasmodium protein, unknown function;0;27.7
PF3D7_0612600;PF3D7_0612600.1;cytoplasmic tRNA 2-thiolation protein 1, putative;28.2;66.4
PF3D7_0612700;PF3D7_0612700.1;6-cysteine protein P12;53.8;96.1
PF3D7_0612800;PF3D7_0612800.1;6-cysteine protein;51;65.3
PF3D7_0612900;PF3D7_0612900.1;nucleolar GTP-binding protein 1, putative;51.1;95.1
PF3D7_0613000;PF3D7_0613000.1;conserved Plasmodium protein, unknown function;40.4;91.5
PF3D7_0613000;PF3D7_0613000.2;conserved Plasmodium protein, unknown function;40.4;91.5
PF3D7_0613000;PF3D7_0613000.3;conserved Plasmodium protein, unknown function;40.4;91.5
PF3D7_0613100;PF3D7_0613100.1;conserved Plasmodium protein, unknown function;81.8;95.2
PF3D7_0613200;PF3D7_0613200.1;conserved Plasmodium protein, unknown function;0;88.6
PF3D7_0613300;PF3D7_0613300.1;rhoptry protein ROP14;22;90.4
PF3D7_0613400;PF3D7_0613400.1;50S ribosomal protein L18, apicoplast, putative;36.8;93.9
PF3D7_0613500;PF3D7_0613500.1;AP-3 complex subunit beta, putative;33.9;48.5
PF3D7_0613600;PF3D7_0613600.1;conserved Plasmodium protein, unknown function;15.7;59
PF3D7_0613700;PF3D7_0613700.1;syntaxin-binding protein, putative;45.8;79.3
PF3D7_0613800;PF3D7_0613800.1;AP2 domain transcription factor, putative;24.2;77.3
PF3D7_0613900;PF3D7_0613900.1;myosin E, putative;19.2;80.2
PF3D7_0614000;PF3D7_0614000.1;thiamine-phosphate synthase, putative;44.9;85.3
PF3D7_0614100;PF3D7_0614100.1;conserved Plasmodium protein, unknown function;18.9;73.8
PF3D7_0614200;PF3D7_0614200.1;cytosolic Fe-S cluster assembly factor NAR1, putative;37.5;57.7
